체험,사이트제목,성별,연령,직업,소득,결혼,자녀,주거,시도,구,동,자동차
숲체험프로그램,"서울준법지원센터,보호관찰청소년‘숲체험프로그램’실시",F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,고양시 덕양구,토당동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
숲체험프로그램,2018찾아가는숲체험프로그램안내,F,4,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,아니오,          ,아파트/ 주상복합,경기,용인시 기흥구,보정동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
숲체험프로그램,"서울준법지원센터,보호관찰청소년‘숲체험프로그램’실시",F,3,,,      ,          ,,인천,서구,연희동,
산림복합체험프로그램,자연을똑똑하게즐겨보자!국립자연휴양림산림복합체험센터?|,F,3,"전문직 (의사, 판검사, 예술가, 종교인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,이천시,신둔면,"소형SUV/CUV (티볼리, QM3 등)"
숲체험교육확동,[동암/꼬마성어린이집]의교육활동:숲체험을소개합니다,F,3,"자영업 (도소매업, 숙박업, 미용업)",800~899만원,아니오,          ,아파트/ 주상복합,대전,서구,둔산동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
숲체험프로그램,예약안내및숲체험프로그램후기,M,3,기타 ,600~699만원,예    ,자녀 없음 ,아파트/ 주상복합,대전,서구,둔산1동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산림복합체험프로그램,산림복합체험센터와자생식물원,M,3,기타 ,600~699만원,예    ,자녀 없음 ,아파트/ 주상복합,대전,서구,둔산1동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산림체험프로그램,<횡성가볼만한곳>국립횡성숲체원;횡성여행횡성힐링여행지/숲속산책로가예쁜장소/산림체험교육프로그램/가족여행커플여행추천,M,3,,,      ,          ,,서울,강서구,마곡동,
숲체험프로그램,"아이랑갈만한곳,양평쉬자파크유아숲체험프로그램",F,3,"자영업 (도소매업, 숙박업, 미용업)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,강남구,논현동,
숲체험프로그램,"숲체험프로그램,숲체험활동,숲체험놀이등숲에서할수있는휴양문화를소개합니다.",F,2,,,      ,          ,,경기,부천시 원미구,중1동,
숲체험교육확동,2018년학술림숲체험교육,F,2,,,      ,          ,,,,,
숲체험교육확동,"초등4학년숲체험,지리산경남환경교육원자연환경해설사활동~경남체험/생태체험/청아생태농장/숲해설/고성초등학교",F,2,"사무직 (일반사무직, 공무원, 직업군인)",900~999만원,아니오,          ,연립주택/ 다세대/ 빌라,대구,달서구,상인1동,
숲체험프로그램,"서울준법지원센터,보호관찰청소년‘숲체험프로그램’실시",F,2,"전문직 (의사, 판검사, 예술가, 종교인)",300~399만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,서울,성동구,성수1가1동,
숲체험교육확동,[동암/꼬마성어린이집]의교육활동:숲체험을소개합니다,M,4,,,      ,          ,,,,,
숲체험교육확동,작은손마켓놀이숲체험유치원즐거워요,F,2,"전문직 (의사, 판검사, 예술가, 종교인)",800~899만원,아니오,          ,오피스텔,경기,안양시 동안구,비산2동,"경차 (모닝, 스파크 등)"
숲체험교육확동,영남대학교숲체험교육사업,F,4,"전문직 (의사, 판검사, 예술가, 종교인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,달성군,다사읍,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
숲체험프로그램,도심속행복한부산시민공원숲체험프로그램으로출발,M,3,,,      ,          ,,경기,군포시,대야미동,
숲체험교육확동,숲체험교육사업단단체참가자모집에국가유공자단체포함,F,5,,,      ,          ,,경기,평택시,포승읍,
숲체험교육확동,"아산교육지원청,초등학생대상숲체험교육운영",F,3,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,아니오,          ,아파트/ 주상복합,서울,양천구,신정3동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
숲체험교육확동,2018년학술림숲체험교육,F,5,,,      ,          ,,서울,성북구,석관동,
숲체험교육확동,[동암/꼬마성어린이집]의교육활동:숲체험을소개합니다,F,2,,,      ,          ,,서울,강서구,우장산동,
숲체험교육확동,"아산교육지원청,초등학생대상숲체험교육운영",M,4,"서비스직 (요식업, 숙박업, 미용실종업원)",100만원 미만,아니오,          ,아파트/ 주상복합,경북,포항시 북구,죽도동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
숲체험교육확동,"초등4학년숲체험,지리산경남환경교육원자연환경해설사활동~경남체험/생태체험/청아생태농장/숲해설/고성초등학교",F,3,,,      ,          ,,경기,의정부시,용현동,
숲체험프로그램,"함허동천,숲체험프로그램",F,3,,,      ,          ,,경기,안양시 동안구,비산1동,
숲체험프로그램,유아숲체험프로그램,F,2,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,광진구,자양2동,
숲체험교육확동,서울숲숲체험교육활동다녀왔어요_레고시티리포터챌린지,M,4,,,      ,          ,,경기,안성시,공도읍,
숲체험교육확동,숲체험교육활동숲에만집중하다,F,4,"서비스직 (요식업, 숙박업, 미용실종업원)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,제주,서귀포시,신효동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
숲체험교육확동,[봉화]힐빙스테이4기/봉화가족체험프로그램/봉화춘양목숲힐빙프로그램/봉화가족캠프/춘양목숲체험교육/봉화힐빙스테이,M,3,,,      ,          ,,서울,관악구,삼성동,
숲체험프로그램,인천야간숲체험프로그램,F,3,,,      ,          ,,경기,시흥시,능곡동,
산림체험프로그램,맑은누리청소년방과후아카데미10월주말체험프로그램:산림문화체험-숲의가을을만들다.,M,3,,,      ,          ,,인천,남구,숭의4동,
숲체험교육확동,"안성아름다운어린이집,안성시내어린이집,안성어린이집,어린이집활동,만5세,숲체험,안성맞춤랜드",F,3,"전문직 (의사, 판검사, 예술가, 종교인)",500~599만원,예    ,자녀 있음 ,단독주택,경기,고양시 일산동구,풍동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
숲체험교육확동,"초등학교3학년환경교육,숲체험~경남환경교육원자연환경해설사활동/청아생태농장/경남체험학습/사천사남초등학교",F,3,,,      ,          ,,인천,계양구,동양동,
숲체험프로그램,인천야간숲체험프로그램,F,5,,,      ,          ,,서울,강서구,공항동,
숲체험교육확동,서울숲숲체험교육활동다녀왔어요_레고시티리포터챌린지,F,2,"학생 (초중고학생, 대학생, 대학원생)",400~499만원,아니오,          ,단독주택,서울,서대문구,북아현동,
숲체험프로그램,삼선산수목원숲체험프로그램<우리동네수목원여행>,F,2,,,      ,          ,,서울,성북구,동선동5가,
숲체험교육확동,"초등4학년숲체험,지리산경남환경교육원자연환경해설사활동~경남체험/생태체험/청아생태농장/숲해설/고성초등학교",F,3,,,      ,          ,,대전,중구,태평1동,
산림체험프로그램,금산산림문화타운오감만족숲체험프로그램본격가동,F,4,"전문직 (의사, 판검사, 예술가, 종교인)",200~299만원,아니오,          ,아파트/ 주상복합,서울,노원구,상계1동,"경차 (모닝, 스파크 등)"
숲체험프로그램,대전주말숲체험프로그램-행복한숲체험♩,M,4,,,      ,          ,,경기,광명시,철산3동,
숲체험교육확동,영남대학교숲체험교육사업,M,4,,,      ,          ,,경기,광명시,철산3동,
숲체험교육확동,작은손마켓놀이숲체험유치원즐거워요,F,4,,,      ,          ,,경기,고양시 일산동구,마두1동,
숲체험교육확동,[봉화]힐빙스테이4기/봉화가족체험프로그램/봉화춘양목숲힐빙프로그램/봉화가족캠프/춘양목숲체험교육/봉화힐빙스테이,F,5,,,      ,          ,,경기,의정부시,금오동,
산림복합체험프로그램,자연을똑똑하게즐겨보자!국립자연휴양림산림복합체험센터?|,F,3,,,      ,          ,,경기,부천시 오정구,원종동,
숲체험교육확동,숲체험교육사업단단체참가자모집에국가유공자단체포함,M,4,"교직 (교사, 유치원교사, 학원강사)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,광진구,구의1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
숲체험교육확동,서울숲숲체험교육활동다녀왔어요_레고시티리포터챌린지,M,3,,,      ,          ,,충남,아산시,방축동,
숲체험프로그램,민토리숲학교힐링숲체험프로그램MidsummerCandleNightatMintoryForest,F,2,,,      ,          ,,서울,노원구,상계6.7동,
숲체험프로그램,민토리숲학교힐링숲체험프로그램MidsummerCandleNightatMintoryForest,M,3,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,북구,풍향동,"대형SUV (베라크루즈, 모하비, 투아렉급 등)"
숲체험교육확동,[봉화]힐빙스테이4기/봉화가족체험프로그램/봉화춘양목숲힐빙프로그램/봉화가족캠프/춘양목숲체험교육/봉화힐빙스테이,F,2,"학생 (초중고학생, 대학생, 대학원생)",700~799만원,아니오,          ,아파트/ 주상복합,경남,거제시,고현동,
숲체험프로그램,"부산시,‘생애주기별숲체험프로그램’운영",M,2,,,      ,          ,,전북,익산시,신동,
숲체험프로그램,민토리숲학교힐링숲체험프로그램MidsummerCandleNightatMintoryForest,F,2,"학생 (초중고학생, 대학생, 대학원생)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,성남시 수정구,태평3동,
숲체험교육확동,[동암/꼬마성어린이집]의교육활동:숲체험을소개합니다,F,4,,,      ,          ,,제주,제주시,외도1동,
숲체험교육확동,숲체험교육사업단단체참가자모집에국가유공자단체포함,M,4,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,마포구,아현동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
숲체험교육확동,[동암/꼬마성어린이집]의교육활동:숲체험을소개합니다,M,4,기타 ,200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,남구,주월1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산림복합체험프로그램,산림복합체험센터와자생식물원,M,3,,,      ,          ,,서울,강남구,개포2동,
산림복합체험프로그램,편백나무숲키즈카페산림복합체험센터,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경북,구미시,구평동,
숲체험프로그램,"서울준법지원센터,보호관찰청소년‘숲체험프로그램’실시",F,3,무직,100만원 미만,예    ,자녀 있음 ,기타 ,충남,보령시,청소면,기타 (승합차/트럭/화물차/기타 차량 등)
숲체험교육확동,[봉화]힐빙스테이4기/봉화가족체험프로그램/봉화춘양목숲힐빙프로그램/봉화가족캠프/춘양목숲체험교육/봉화힐빙스테이,M,2,,,      ,          ,,울산,북구,양정동,
숲체험교육확동,"아산교육지원청,초등학생대상숲체험교육운영",F,3,"교직 (교사, 유치원교사, 학원강사)",500~599만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,부천시 소사구,괴안동,
숲체험프로그램,핸드폰OFF숲체험ON-청소년힐링숲체험프로그램(자원봉사시간인정),F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,고양시 덕양구,화정동,
숲체험교육확동,[동암/꼬마성어린이집]의교육활동:숲체험을소개합니다,F,4,"주부 (전업주부, 파트타임 근무 주부)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,고양시 덕양구,화정1동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
숲체험프로그램,"함허동천,숲체험프로그램",M,5,기타 ,100~199만원,아니오,          ,아파트/ 주상복합,부산,부산진구,개금3동,
숲체험교육확동,숲체험교육활동숲에만집중하다,F,4,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,북구,화명3동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
숲체험프로그램,인천야간숲체험프로그램,F,5,"생산/노무직 (생산감독, 경비원, 공장근로자)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,구리시,인창동,
숲체험프로그램,"숲체험프로그램,숲체험활동,숲체험놀이등숲에서할수있는휴양문화를소개합니다.",F,5,"생산/노무직 (생산감독, 경비원, 공장근로자)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,구리시,인창동,
산림복합체험프로그램,"[소상공인연합신문]증평군,좌구산숲명상의집가을철산림복합프로그램체험객인기",F,4,"전문직 (의사, 판검사, 예술가, 종교인)",900~999만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,노원구,상계10동,
