재해,사이트제목,성별,연령,직업,소득,결혼,자녀,주거,시도,구,동,자동차
산사태,"‘인간극장’ 부부의 산골 꽃밭 4부, 비 소식 있으면 산사태 걱정에 습기 관리 “절에 사는 느낌” - YouTube",F,5,"서비스직 (요식업, 숙박업, 미용실종업원)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,수성구,매호동,
병해충,마늘소금뿌려서가꾸는방법과병해충소독주아마늘심는방법,M,4,,,      ,          ,,서울,동작구,사당3동,
산사태,우면산사사태사망사고…대법대피조치안한서초구배상책임,F,5,,,      ,          ,,부산,부산진구,부암1동,
산림재해,세계4위산림국가인데…잦은산불에도산림재해보험유명무실,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,오산시,갈곶동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
산사태,<산사태대비하기>산사태이렇게대비하자!,M,4,,,      ,          ,,충북,청주시 흥덕구,가경동,
산사태,"[6월안전보건]알면대처할수있다!갑작스러운재해,산사태",M,2,,,      ,          ,,경기,안양시 동안구,관양1동,
산림재해,"여주시,산림재해예방…산사태취약지역추가지정관리",M,4,,,      ,          ,,서울,강남구,개포1동,
산림재해,"강서구,장마철대비산림재해예방",M,4,,,      ,          ,,경기,수원시 장안구,정자동,
병해충,양파병해충예방과방제시기방법,M,4,"판매직 (상점점원, 보험설계사, 노점상)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,안양시 만안구,안양동,"대형SUV (베라크루즈, 모하비, 투아렉급 등)"
병해충,들깨의병해충,F,3,,,      ,          ,,,,,
산림재해,"산림재해예방을위한하늘의눈,강릉산림항공관리소드론산불예방훈련실시",F,4,무직,100~199만원,아니오,          ,아파트/ 주상복합,부산,남구,감만2동,
산림재해,국내사례-한국산림청SuperMap을활용한산림재해관리체계시스템,M,3,"자영업 (도소매업, 숙박업, 미용업)",200~299만원,아니오,          ,오피스텔,울산,동구,방어동,
병해충,달성군산림병해충방제::재선충예방을위한예방나무주사를주는방제현장에다녀왔습니다!-달성군블로그기자단김명수,M,4,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,수원시 영통구,매탄1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산사태,"여주시,산림재해예방을위한산사태취약지역지정",M,3,기타 ,400~499만원,아니오,          ,아파트/ 주상복합,경기,의정부시,낙양동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산림재해,여름철산림재해예방을위한산사태대책상황실가동!,F,5,"교직 (교사, 유치원교사, 학원강사)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,강원,원주시,단계동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
산사태,"청주폭우290mm물폭탄산사태홍수주의보…침수피해속출,무심천아찔",M,2,,,      ,          ,,울산,동구,대송동,
산사태,"청주폭우290mm물폭탄산사태홍수주의보…침수피해속출,무심천아찔",M,2,"학생 (초중고학생, 대학생, 대학원생)",100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,충북,청주시 흥덕구,복대동,
산사태,생명재산앗아가는산사태를막아라,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,중구,신당5동,
산사태,연천군청고대산자연휴양림산사태예방무선방송기기설치,F,3,,,      ,          ,,경기,안산시 상록구,월피동,
병해충,[공지]3.병해충관리는어떻게할까?,M,5,"교직 (교사, 유치원교사, 학원강사)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,서구,연희동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산사태,태풍및집중호우시산사태대비국민행동요령,M,3,,,      ,          ,,서울,성북구,석관동,
산림재해,"울릉군,산림재해일자리안전교육실시",M,4,,,      ,          ,,경기,파주시,금촌1동,
산사태,연천군청고대산자연휴양림산사태예방무선방송기기설치,M,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,아산시,권곡동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
병해충,달성군산림병해충방제::재선충예방을위한예방나무주사를주는방제현장에다녀왔습니다!-달성군블로그기자단김명수,M,4,,,      ,          ,,인천,계양구,계산1동,
병해충,6월대추병해충방제,F,2,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,안산시 상록구,사2동,
산림재해,"파주시,해빙기산림재해우려지역안전점검실시!",M,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,서구,둔산1동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
산사태,"제18호태풍미탁,부산사하구에산사태일으켜…4명매몰돼구조중",F,3,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,아파트/ 주상복합,경기,의정부시,신곡1동,
산사태,산사태예방사업,M,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,시흥시,정왕본동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
병해충,들깨의병해충,M,4,"전문직 (의사, 판검사, 예술가, 종교인)",400~499만원,아니오,          ,단독주택,인천,부평구,부개2동,
산사태,산사태예방사업,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,경기,안양시 동안구,관양2동,
산림재해,[단양국유림관리소]여름철우기산림재해대비에총력!,M,5,"전문직 (의사, 판검사, 예술가, 종교인)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,구로구,구로4동,
병해충,6월대추병해충방제,F,2,"서비스직 (요식업, 숙박업, 미용실종업원)","1,000만원 이상",아니오,          ,아파트/ 주상복합,서울,영등포구,대림3동,
산림재해,여름철산림재해예방을위한산사태대책상황실가동!,M,2,"관리직 (사장, 간부, 고위공무원)",700~799만원,아니오,          ,단독주택,경기,화성시,반송동,
산림재해,"계룡시,여름철산림재해선제적대응",M,4,"전문직 (의사, 판검사, 예술가, 종교인)",100만원 미만,예    ,자녀 있음 ,아파트/ 주상복합,경기,고양시 일산동구,백석동,
산사태,우면산사사태사망사고…대법대피조치안한서초구배상책임,F,2,,,      ,          ,,부산,사하구,괴정3동,
산사태,태풍링링오는데속살드러낸용인석성산…산사태공포,M,4,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",500~599만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성동구,금호동4가,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산사태,"‘구평동 산사태’ 책임 추궁 몰린 국방부, 조사단 참여 요구 파장",F,2,"자영업 (도소매업, 숙박업, 미용업)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,경북,구미시,진평동,
병해충,[공지]3.병해충관리는어떻게할까?,M,2,,,      ,          ,,서울,동대문구,회기동,
산사태,"부산엄궁동산사태*승학산산사태우려*사하구,사상구엄궁동도로정체*",F,5,,,      ,          ,,서울,마포구,상암동,
산림재해,"울릉군,산림재해일자리안전교육실시",F,2,,,      ,          ,,인천,서구,당하동,
산림재해,"화순군,해빙기산림재해취약시설일제점검",F,4,,,      ,          ,,인천,남구,주안5동,
병해충,[텃밭중수]식초를이용한병해충관리,F,3,,,      ,          ,,경기,부천시 원미구,상동,
산림재해,"파주시,해빙기산림재해우려지역안전점검실시!",M,2,"관리직 (사장, 간부, 고위공무원)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,계양구,작전동,
산림재해,"여주시,산림재해예방…산사태취약지역추가지정관리",M,3,"전문직 (의사, 판검사, 예술가, 종교인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,달성군,화원읍,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산사태,의령수도사산사태로매몰위험노출/뉴스렙기사,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",100만원 미만,아니오,          ,아파트/ 주상복합,서울,강서구,등촌3동,
산사태,"삼척시,산사태발생위험지통합관리체계구축&#160;-포커스데일리",M,2,,,      ,          ,,경기,남양주시,가운동,
산사태,의령수도사산사태로매몰위험노출/뉴스렙기사,M,2,무직,"1,000만원 이상",아니오,          ,아파트/ 주상복합,서울,서대문구,북가좌1동,"대형차 (제너시스, BMW5급 등)"
병해충,상추에발생하는병해충의모든것,F,2,"전문직 (의사, 판검사, 예술가, 종교인)",700~799만원,아니오,          ,아파트/ 주상복합,경기,안양시 동안구,호계3동,
병해충,들깨의병해충,M,2,"생산/노무직 (생산감독, 경비원, 공장근로자)",100~199만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,도봉구,창2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산림재해,[단양국유림관리소]여름철우기산림재해대비에총력!,F,4,"자영업 (도소매업, 숙박업, 미용업)",400~499만원,예    ,자녀 없음 ,아파트/ 주상복합,인천,서구,경서동,
산사태,산사태현장예방단의구성및운영에관한지침개정(안)행정예고,F,4,"판매직 (상점점원, 보험설계사, 노점상)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,노원구,하계1동,
산사태,태풍링링오는데속살드러낸용인석성산…산사태공포,M,3,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,송파구,잠실3동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산불,고성·속초산불 수사 마무리 단계 … 이달중 책임자 구속영장 신청 방침,F,3,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,아니오,          ,아파트/ 주상복합,서울,구로구,개봉1동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산사태,"벌거숭이 가리왕산, 평창 후 버려진 지금..산사태 위험 | 다음 뉴스",M,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,파주시,광탄면,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
병해충,6월대추병해충방제,M,3,,,      ,          ,,경남,거제시,연초면,
산사태,의령수도사산사태로매몰위험노출/뉴스렙기사,F,5,,,      ,          ,,부산,부산진구,부암1동,
병해충,양파병해충예방과방제시기방법,M,2,,,      ,          ,,전북,전주시 완산구,서신동,
산사태,산사태현장예방단의구성및운영에관한지침개정(안)행정예고,M,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,아산시,권곡동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산사태,"[6월안전보건]알면대처할수있다!갑작스러운재해,산사태",M,2,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,아파트/ 주상복합,부산,금정구,부곡2동,
산림재해,"화순군,해빙기산림재해취약시설일제점검",F,3,,,      ,          ,,울산,북구,염포동,
산림재해,"[산림청]진천산림항공관리소,산림재해꼼짝마무인감시카메라로예방",M,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",200~299만원,아니오,          ,아파트/ 주상복합,대전,동구,자양동,"대형차 (제너시스, BMW5급 등)"
산사태,"벌거숭이 가리왕산, 평창 후 버려진 지금..산사태 위험 | 다음 뉴스",F,4,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,단독주택,충남,천안시 동남구,북면,"경차 (모닝, 스파크 등)"
산림재해,"계룡시,여름철산림재해선제적대응",M,4,무직,"1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,경기,군포시,당동,"경차 (모닝, 스파크 등)"
병해충,유기농부병해충예방,M,3,,,      ,          ,,강원,강릉시,강동면,
산림재해,산악기상관측망…산림재해예측정밀도높인다,F,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,단독주택,경기,화성시,서신면,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)"
산사태,생명재산앗아가는산사태를막아라,F,5,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,수원시 장안구,정자동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산사태,부산산사태현장서26시간만에3번째매몰자발견,M,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,광산구,수완동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
